#OTU ID	M34.1.30.18	M5.9.5.17	M20.11.27.17	M2.8.22.17	M14.11.27.17	M2.7.25.17	M3.8.22.17	M1.8.8.17	M1.7.25.17	M23.11.8.17	M19.11.28.17	M9.7.25.17	M8.8.8.17	M19.12.11.17	M4.8.22.17	M11.11.27.17	M24.11.8.17	M33.2.27.18	M9.8.8.17	M24.12.19.17	M6.8.8.17	M4.9.5.17	M12.11.28.17	M30.11.8.17	M20.10.31.17	M6.9.5.17	M2.9.5.17	M31.3.12.18	M29.11.22.17	M15.10.31.17	M27.11.8.17	M27.12.6.17	M35.3.27.18	M15.12.11.17	M30.12.19.17	M2.9.19.17	M5.7.11.17	M22.12.6.17	M4.7.25.17	M2.8.8.17	M8.8.22.17	M29.12.6.17	M18.11.28.17	M38.3.13.18	M8.7.25.17	M36.3.13.18	M1.8.22.17	M38.3.27.18	M24.12.6.17	M9.9.19.17	M23.12.19.17	M34.3.12.18	M22.12.19.17	M17.11.27.17	M27.12.19.17	M30.11.22.17	M8.9.19.17	M32.2.13.18	M29.11.8.17	M7.8.8.17	M3.8.8.17	M21.11.8.17	M10.7.11.17	M1.7.11.17	M9.7.11.17	M10.8.22.17	M32.3.12.18	M3.7.11.17	M31.1.30.18	M9.9.5.17	M33.1.30.18	M31.2.13.18	M33.2.13.18	M10.9.5.17	M3.9.5.17	M35.4.9.18	M10.7.25.17	M19.11.14.17	M32.2.27.18	M33.3.12.18	M29.12.19.17	M12.12.11.17	M22.11.8.17	M18.12.11.17	CS.283	M37.3.27.18	M31.2.27.18	M5.8.22.17	TFS.023	M22.11.22.17	M34.2.13.18	M16.11.27.17	M10.8.8.17	M7.7.11.17	M12.11.14.17	M18.10.31.17	M35.3.13.18	TFS.026	M8.9.5.17	M16.10.31.17	M30.12.6.17	M6.8.22.17	M12.10.31.17	M8.7.11.17	M1.9.5.17	M17.10.31.17	M13.11.14.17	M17.11.14.17	M7.8.22.17	M13.10.31.17	M21.12.6.17	M23.12.6.17	M38.2.27.18	M9.8.22.17	M21.11.22.17	M37.4.9.18	CS.224	M16.11.14.17	M2.7.11.17	M1.9.19.17	M7.7.25.17	M27.11.22.17	M34.2.27.18	M15.11.14.17	M23.11.22.17	M38.4.9.18	M21.12.19.17	M35.2.27.18	M24.11.22.17	M37.3.13.18	M32.1.30.18	M11.10.31.17	M19.10.31.17	M7.9.5.17	M18.11.14.17	M6.7.11.17	M3.7.25.17	M13.11.27.17	M15.11.28.17	M14.11.14.17	M11.11.14.17	M4.8.8.17	M5.7.25.17	M14.10.31.17	M36.4.9.18	M37.2.27.18	M20.11.14.17	M4.7.11.17	M36.2.27.18	M36.3.27.18	M5.8.8.17
NR 024645.1 Lactobacillus collinoides strain JCM1123 16S ribosomal RNA gene  partial sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	655.340203483133	0	0	0	0	0	0	227.098962157743	0	0	0	254.249138731043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	348.134867447649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR 024641.1 Pluralibacter gergoviae strain JCM1234 16S ribosomal RNA gene  partial sequence	0	0	0	0	0	0	0	97.0854934855634	0	0	0	0	0	0	0	0	585.091859421929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	635.414846467888	0	0	0	0	0	0	0	0	0	0	2662.27794181713	0	0	0	0	0	77.5638738501156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2585.45864189551	0	0	244.825011323157	0	0	268.846112485213	0	0	0	0	0	0	0	341.603944386878	321.068516021319	0	0	0	382.41648979904	0	0	0	0	0	0	0	0	0	0	1047.30841736737	0	0	0	0	0	0	0	0	0	0	0	0	575.683143997544	0	190.861549032332	0	745.879018423212	0	0	0	0	0	237.495843822733	0	0	0	0	0	0	0	0	447.687693065318	201.877460381548	0	0	403.502400839285	2111.48648648649	0
NR 024634.1 Streptococcus porcinus strain 176 16S ribosomal RNA gene  partial sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	489.923898487768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	242.02526743792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR 024644.1 Serratia rubidaea strain JCM1240 16S ribosomal RNA gene  partial sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	780.122479229239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147.396969518307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR 024659.1 Streptococcus peroris strain ATCC 700780 16S ribosomal RNA gene  partial sequence	0	0	0	0	0	0	0	97.0854934855634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	447.587503356906	346.140533056421	0	0	340.622658219225	0	0	0	0	613.835860290958	0	968.054211035818	0	0	232.691621550347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	203.016830095215	0	75.699654052581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134.423056242607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2995.50673989017	247.828403613338	0	0	0	0	0	0	0	0	0	0	0	7612.49577083568	0	522.202301171474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR 024684.1 Eubacterium nitritogenes strain JCM 6485 16S ribosomal RNA gene  partial sequence	0	0	0	0	0	0	0	0	0	1443.41801385681	0	0	0	0	0	0	9556.50037055818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1227.67172058192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5511.81102362205	0	0	0	0	0	0	149.186931224825	0	0	0	0	0	0	0	0	0	0	0	0	0	16620.8055550426	0	0	0	0	120.586532896006	806.53833745564	0	0	0	0	0	0	0	0	5297.63051435176	0	0	0	2676.91542859328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	294.793939036613	0	0	0	0	0	0	712.487531468199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR 024683.1 Eubacterium multiforme strain JCM 6484 16S ribosomal RNA gene  partial sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	242.02526743792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123.914201806669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR 024698.1 Herbaspirillum huttiense strain ATCC 14670 16S ribosomal RNA gene  partial sequence	0	0	0	249.410767062814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	949.677637202039	0	166.613905596561	0	0	0	0	214.233686104803	413.234524367062	0	0	0	0	0	0	0	0	0	0	0	139.542023080251	0	0	0	0	198.479645912312	0	0	0	387.819369250578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153.661759734472	0	0	0	7084.66170740347	0	0	0	0	314.574223788103	0	0	0	0	0	0	0	0	0	0	121.568722798998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	433.745391455216	0	0	0	0	0	0	0	0	0	0	8058.37847517572	0	0	0	0	0	0
NR 024697.1 Bacillus weihenstephanensis strain DSM 11821 16S ribosomal RNA gene  partial sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135.94714375051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	268.846112485213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR 024704.1 Pseudomonas lundensis strain ATCC 49968 16S ribosomal RNA gene  partial sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	635.414846467888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151.399308105162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR 024706.1 Phaseolibacter flectens strain ATCC 12775 16S ribosomal RNA gene  partial sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158.853711616972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149.615488195338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR 024733.1 Coprobacillus cateniformis strain JCM 10604 16S ribosomal RNA gene  partial sequence	6770.26914423798	21235.9578799226	1339.08246069793	0	0	101.927448042483	0	11650.2592182676	528.094634558513	0	222.160510969175	0	0	0	0	0	0	5453.76634506759	0	0	633.118424801359	7296.60707770887	0	101748.05525156	0	0	19258.3813843244	214.233686104803	67081.7377889198	0	53107.3048922027	69188.706617565	0	0	39521.4554613293	19917.6438993823	1730.7026652821	0	1052.97993321099	8856.18911369984	33908.7116085009	48374.9895743557	1256.53971807818	0	0	0	0	0	0	8919.84549276329	0	4248.08836023789	0	3175.8274164644	24600.8029219113	14874.2606108824	20334.1174594314	3517.534911534	105871.630647839	123.415651572932	4240.0102788128	0	4587.38142438193	507.343801527105	0	19507.1868583162	3942.41682097844	203.016830095215	3431.29941817097	832.696194578391	3298.20483422594	17796.4494624597	17245.807800976	127.124569365521	19818.3319570603	0	0	0	3154.84555596983	3326.84393405456	36216.0893330204	0	0	548.050311018551	0	0	2858.06151977421	0	0	0	5324.42701904693	0	0	0	0	396.605060680574	0	0	0	0	97670.3625264732	10325.2452245741	0	0	16604.5030420937	0	0	278.80781777121	11642.6756985605	0	0	0	0	9336.53982175697	0	0	0	0	0	46673.7563511757	0	70712.8757402364	3714.36530782802	0	0	0	0	190.861549032332	0	0	3898.01634279444	0	1162.56539430343	0	566.745633224896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR 024829.1 {Clostridium} straminisolvens strain CSK1 16S ribosomal RNA gene  partial sequence	104.15798683443	502.626222010002	51554.6747368703	0	0	2446.2587530196	0	485.427467427817	264.047317279256	0	58650.3748958623	0	0	33046.7966245058	163.307966162589	0	0	0	0	0	0	754.821421831952	0	0	10739.8243562903	0	341.864758301616	0	0	0	820.642680453464	1115.94688092847	0	229.766212878396	0	223.793751678453	0	0	2707.66268539968	681.245316438449	1116.33618464201	0	48548.1254712024	0	0	0	414.880376158208	0	0	465.383243100693	0	0	0	45595.8079078103	0	0	0	0	124.848621046981	246.831303145865	513.940639856097	0	19332.5360027524	0	4921.48002326518	1483.00250969655	0	10556.8751649512	0	227.098962157743	0	0	0	381.373708096564	1321.22213047069	0	115.806417991685	85183.4105307991	286.804141451803	0	0	0	0	53023.8675910449	2342.24949641636	0	0	0	268.846112485213	0	0	7019.60961912957	153.083093503154	26272.2871649545	0	36223.2622088258	0	321.068516021319	0	35289.5608888379	0	0	0	0	495.656807226676	87745.4529965498	0	61198.3160007807	0	0	0	0	0	848.776347432452	0	0	45674.9746250141	18619.0085377954	4177.61840937179	0	0	249.868818870093	0	0	264.74637297469	191.894381332515	0	0	0	0	0	0	151521.023057547	0	96006.7102682974	237.495843822733	53996.4476021314	0	0	0	0	20905.5922459258	0	0	0	0	0	4764.62740613684	0	0	26020.4911367702
NR 024750.1 Coprococcus catus strain VPI-C6-61 16S ribosomal RNA gene  partial sequence	0	628.282777512503	6695.41230348965	0	0	1528.91172063725	0	776.683947884507	1848.3312209548	0	5776.17328519856	340.660370127492	0	1967.07122764915	163.307966162589	0	0	0	0	133.440085401655	0	0	0	0	8156.82862503059	1827.3055676595	341.864758301616	0	0	0	0	0	0	344.649319317594	0	2909.31877181989	4153.68639667705	0	1052.97993321099	567.704430365375	0	0	3541.15738731123	0	0	0	4563.68413774029	0	0	7135.87639421063	0	0	0	1814.75852369394	0	0	99.677046369762	0	0	2221.48172831278	385.455479892072	0	70940.5770270492	3805.07851145329	21028.1419175876	228.154232261008	0	4669.38709218994	0	3330.78477831356	0	0	0	1144.12112428969	165.152766308836	0	115.806417991685	19166.2673694298	0	0	0	0	0	6028.55342120407	61835.3867053919	0	0	241.173065792012	6855.57586837294	0	0	3623.02431955075	0	70256.2285984178	0	14277.7821845007	0	0	0	11332.8264643016	0	0	0	19637.2108503911	3345.68344878006	13630.361630532	0	10315.8892575348	0	0	0	0	0	565.850898288301	0	0	0	14331.7368350135	27676.7219620881	590.807042419946	0	0	0	0	0	0	0	0	0	0	0	0	6781.63146677001	0	9974.72314475817	27074.5261957916	7815.27531083481	0	0	0	0	2850.76257898988	4032.72266390137	0	0	0	0	16199.7331808653	0	0	4878.84208814441
NR 024734.1 Pseudomonas alcaliphila strain AL15-21 16S ribosomal RNA gene  partial sequence	0	0	0	374.116150594221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125.803570305325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR 024786.1 Delftia tsuruhatensis strain T7 16S ribosomal RNA gene  partial sequence	0	125.656555502501	0	0	0	0	0	194.170986971127	0	0	0	0	0	0	163.307966162589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	253.671900763552	0	0	0	0	0	0	0	0	0	254.249138731043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2302.73257599018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	807.509841526194	0	0	0	0	0
NR 024862.1 Citrobacter werkmanii strain CDC 0876-58 16S ribosomal RNA gene  partial sequence	0	251.313111005001	0	0	0	101.927448042483	0	485.427467427817	792.141951837769	0	0	0	878.139348169707	0	0	0	975.153099036549	0	0	0	0	0	0	0	0	140.561966743039	341.864758301616	0	0	0	117.234668636209	0	127400.676716811	0	0	3133.11252349834	1730.7026652821	0	0	113.540886073075	0	0	0	26380.7541507333	0	157195.879562551	5393.4448900567	1720.57811424639	0	0	0	0	0	113.422407730871	0	0	0	0	124.848621046981	0	0	0	0	3805.07851145329	0	0	0	0	0	0	0	0	0	0	0	4137.74079352673	0	0	0	0	0	0	184.675617278251	0	0	98542.0670575706	0	0	134.423056242607	0	0	0	0	0	0	0	910.943851698341	4816.02774031978	0	0	0	0	0	665.668164420037	1115.22781626002	0	0	0	14817.9508890771	0	0	0	598.461952781352	0	0	164958.332620339	845.832863426187	0	0	0	0	0	0	0	43153.6587948745	107077.064783543	0	34164.2172767874	6338.06968928719	37480.4206757664	0	0	0	0	0	237.495843822733	0	0	0	0	0	0	0	0	0	30483.4965176138	1734.90631505899	0	41157.2448856071	0	0
NR 024842.1 Streptococcus parasanguinis strain ATCC 15912 16S ribosomal RNA gene  partial sequence	0	0	0	0	0	203.854896084967	0	97.0854934855634	396.070975918885	0	0	0	125.448478309958	0	0	0	0	0	0	0	0	754.821421831952	0	0	0	0	0	0	0	0	0	0	0	0	0	447.587503356906	1038.42159916926	0	150.425704744427	0	0	0	0	0	0	0	1106.34766975522	0	0	3878.19369250578	0	0	0	0	0	0	0	0	0	617.078257864662	385.455479892072	0	7372.57728918525	0	0	0	0	0	0	151.399308105162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	936.899798566543	122.412505661578	0	241.173065792012	1747.49973115389	0	0	0	765.415467515768	17711.6542685087	0	0	0	0	0	0	0	0	0	3994.00898652022	1239.14201806669	0	0	0	0	0	0	0	0	0	0	0	13533.325814819	0	3829.48354192414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	433.745391455216	0	27074.5261957916	0	0	0	0	0	0	0	0	0	0	0	16199.7331808653	0	0	0
NR 024841.1 Streptococcus sanguinis SK1 16S ribosomal RNA gene  partial sequence	0	0	0	0	0	101.927448042483	0	97.0854934855634	0	0	0	0	0	0	0	0	0	0	127.72533943009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155.127747700231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134.423056242607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	281.944287808729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR 024883.1 Kluyvera georgiana strain ATCC 51603 16S ribosomal RNA gene  partial sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	317.707423233944	0	0	0	0	0	0	0	0	0	0	726.075802313762	0	198.479645912312	0	1720.57811424639	132.957506780833	232.691621550347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	738.702469113003	0	0	489.650022646314	0	120.586532896006	0	0	0	0	0	0	0	0	0	642.137032042638	0	0	0	0	0	0	123.914201806669	0	0	0	0	0	0	0	299.230976390676	282.925449144151	0	0	0	0	0	0	0	0	0	0	0	0	0	190.861549032332	0	372.939509211606	0	0	0	0	0	237.495843822733	0	0	0	0	0	0	0	0	0	201.877460381548	0	0	0	0	0
NR 025206.1 Hespellia porcina strain PC80 16S ribosomal RNA gene  partial sequence	0	4272.32288708502	15265.5400519564	8978.78761426131	4195.51080344032	0	13482.8547352045	970.854934855634	528.094634558513	5995.73636525138	8775.34018328242	8516.5092531873	29354.9439245302	6392.98148985975	17963.8762778848	5791.15442526929	0	129.851579644466	28355.0253534799	12943.6882839605	29334.4870157963	4654.73210129704	9996.83433579366	0	1223.52429375459	4357.4209690342	1595.36887207421	214.233686104803	0	1644.63847855989	117.234668636209	0	0	5629.27221552071	0	6937.60630203205	3461.40533056421	5587.80056959516	300.851409488853	0	4186.26069240752	0	3998.08092115784	0	68135.7804922964	0	10095.4224865164	0	7977.45040684997	4808.96017870717	9528.66145892298	0	17843.3779655694	9981.17188031668	150.925171300069	0	8273.19484869024	0	124.848621046981	24929.9616177324	0	3824.52193475816	22281.5669184265	4566.09421374394	11185.1818710572	3080.08213552361	0	1827.15147085693	0	9462.45675657262	0	145.872536577539	122.310693623944	9025.84442495201	6275.80511973576	0	43659.0195828653	3194.37789490497	0	0	0	5702.57022986789	369.351234556502	16715.5344860658	21080.2454677472	0	0	13143.9320856647	0	6914.77918805126	0	679.317059915765	30922.784887637	19482.8196953595	15705.5214723926	5420.26916263451	0	26488.1525717588	7969.2136692986	3012.52349051055	249.159088077738	1338.45771429664	13970.8864752805	2995.50673989017	4584.82546684676	7667.07841717426	5752.15406185962	7109.59935316586	4233.70025402201	4011.76785236694	40724.310959203	68186.4441278241	0	282.925449144151	34526.9254329788	0	0	857.454340556365	3133.21380702884	18905.8253574383	10222.3358037312	249.868818870093	464.295663478503	11898.1440845743	3176.95647569628	0	34897.1485857137	0	0	0	0	20832.2875357663	4262.73977911257	9976.14400346996	5100.71069902406	237.495843822733	1420.95914742451	4396.99355565632	4953.27411418948	18365.1547177657	4171.88151856487	3325.88967548819	576.103237700196	2907.86047556736	0	0	0	952.925481227368	0	0	10570.8245243129
NR 024994.1 Lactobacillus mucosae strain S32 16S ribosomal RNA gene  complete sequence	0	376.969666507502	0	0	0	3771.31557757188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8454.4622496626	0	0	0	0	0	0	0	0	0	246.831303145865	0	0	0	0	0	342.231348391513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5914.6144746747	0	0	0	459.249280509461	6199.07899397804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32536.9306037144	0	0	0	0	0	0	576.103237700196	0	0	0	0	50505.0505050505	0	0	0
NR 024917.1 {Clostridium} methoxybenzovorans strain SR3 16S ribosomal RNA gene  partial sequence	104.15798683443	376.969666507502	133.908246069793	7108.2068612902	11887.2806097476	1223.1293765098	5056.07052570169	582.51296091338	660.118293198141	444.12861964825	1666.20383226881	340.660370127492	3136.21195774895	14359.6199618388	3756.08322173956	4136.53887519235	0	0	3959.48552233278	400.320256204964	3693.19081134126	377.410710915976	3665.50592312434	0	3806.52002501427	3654.61113531901	113.954919433872	0	275.489682911375	4186.35249087973	0	0	158.853711616972	9305.53162157505	133.971035462133	1790.35001342763	8307.3727933541	0	150.425704744427	0	0	0	342.692650384958	242.02526743792	15345.896507274	0	5531.7383487761	0	132.957506780833	5429.47116950809	0	229.626397850697	0	907.379261846971	0	0	2192.89502013476	0	0	2715.14433460451	0	224.971878515186	11959.9587135672	11922.579335887	34450.3601628562	0	119.467176393286	812.06732038086	0	7115.76748094261	157.057373058378	0	244.621387247887	4067.98621969668	0	0	3242.57970376718	6921.15210562743	0	123.216442002021	167.667080245465	1086.20385330817	0	28498.6161729647	22017.1452663138	0	0	7114.60544086436	5108.07613721906	0	484.038819913357	4302.34137946651	4439.40971159145	12398.1579879561	14233.1288343558	925.411808254673	227.735962924585	14929.6859949913	6396.34255035809	1291.08149593309	0	0	6309.4326017396	9652.18838409053	4584.82546684676	1277.84640286238	1557.87505842031	2509.27035994089	0	1823.53084198497	0	0	0	0	0	0	16916.6572685237	1469.92172666806	14273.5295653536	5908.07042419946	1277.79197546639	0	0	6436.70089821235	0	191.894381332515	126.898722129868	0	0	0	144.370975659053	2760.90557702927	2131.36988955629	12578.6163522013	2153.6334062546	12587.2797226049	0	3297.74516674224	7484.94755033077	6583.73471014242	3154.34944086612	6651.77935097639	2304.41295080078	1718.28119010799	0	0	0	27634.8389555937	0	0	0
NR 024905.1 Enterococcus cecorum strain A60 16S ribosomal RNA gene  partial sequence	0	0	133.908246069793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	282.925449144151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR 024950.1 Pseudomonas brassicacearum strain DBK11 16S ribosomal RNA gene  partial sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	241.173065792012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6052.53601258927	0	0
NR 024993.1 {Clostridium} fimetarium strain Z-2189 16S ribosomal RNA gene  partial sequence	104.15798683443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150.925171300069	0	0	0	0	0	0	0	0	253.671900763552	0	0	0	0	0	0	0	0	122.310693623944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134.423056242607	0	0	0	0	0	0	0	0	160.534258010659	0	0	0	0	0	0	247.828403613338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
