#OTU ID	M5.8.22.17	M12.10.31.17	M36.3.13.18	M8.9.5.17	M20.10.31.17	M17.11.27.17	M18.11.14.17	M9.8.8.17	M11.10.31.17	M35.3.13.18	M19.12.11.17	M35.2.27.18	M21.12.19.17	M1.9.5.17	M21.11.8.17	M2.8.8.17	M6.9.5.17	M12.11.28.17	M17.11.14.17	M19.11.28.17	M4.9.5.17	M12.11.14.17	M11.11.14.17	M27.11.8.17	M30.11.8.17	M23.11.8.17	M11.11.27.17	M38.2.27.18	M2.7.25.17	M33.2.27.18	M5.7.25.17	M20.11.27.17	M12.12.11.17	M2.8.22.17	M19.10.31.17	M37.2.27.18	M14.11.27.17	M9.9.5.17	M17.10.31.17	M9.7.25.17	M18.11.28.17	M13.11.27.17	M2.9.5.17	M8.8.8.17	M24.12.19.17	M13.11.14.17	M21.11.22.17	M1.8.8.17	M8.8.22.17	M6.8.8.17	M10.7.25.17	M8.9.19.17	M22.12.19.17	M23.12.6.17	M7.8.8.17	M10.8.22.17	M1.7.25.17	M15.11.28.17	M23.11.22.17	M15.11.14.17	M3.7.11.17	M22.11.22.17	M37.4.9.18	M10.8.8.17	M27.11.22.17	M31.2.13.18	M15.10.31.17	M23.12.19.17	M36.2.27.18	M31.2.27.18	M22.11.8.17	M30.12.19.17	M5.9.5.17	M29.11.22.17	M33.3.12.18	M32.2.27.18	M14.11.14.17	M34.2.13.18	M10.9.5.17	M14.10.31.17	M18.12.11.17	M32.2.13.18	M16.11.14.17	M30.12.6.17	M27.12.19.17	M34.1.30.18	M31.1.30.18	M29.12.6.17	M13.10.31.17	M29.11.8.17	M32.1.30.18	M21.12.6.17	M33.1.30.18	M32.3.12.18	M2.7.11.17	M30.11.22.17	M34.3.12.18	M29.12.19.17	M33.2.13.18	M22.12.6.17	M15.12.11.17	M1.8.22.17	M9.8.22.17	M3.8.22.17	M3.8.8.17	M4.8.22.17	M3.7.25.17	M34.2.27.18	M18.10.31.17	M27.12.6.17	M9.9.19.17	M3.9.5.17	M24.12.6.17	M24.11.22.17	M6.8.22.17	M31.3.12.18	M16.10.31.17	M6.7.25.17	M1.7.11.17	M7.9.5.17	M2.9.19.17	M10.7.11.17	M38.3.13.18	M4.7.25.17	M4.8.8.17	M37.3.13.18	M5.8.8.17	M7.7.25.17	M8.7.11.17	M19.11.14.17	M4.7.11.17	M16.11.27.17	M35.3.27.18	M7.8.22.17	M9.7.11.17	M5.7.11.17	M8.7.25.17	M7.7.11.17	M20.11.14.17	M1.9.19.17	M6.7.11.17	M37.3.27.18	M38.4.9.18	M24.11.8.17	M35.4.9.18	M38.3.27.18	M36.3.27.18	M36.4.9.18
NR 024684.1 Eubacterium nitritogenes strain JCM 6485 16S ribosomal RNA gene  partial sequence	120.586532896006	0	0	0	0	0	0	0	0	0	0	0	0	0	5511.81102362205	0	0	0	0	0	0	0	0	0	0	1443.41801385681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16620.8055550426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149.186931224825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	294.793939036613	2676.91542859328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1227.67172058192	0	0	0	712.572147929978	0	0	9556.50037055818	0	0	0	0
NR 024683.1 Eubacterium multiforme strain JCM 6484 16S ribosomal RNA gene  partial sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	123.914201806669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	242.02526743792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR 024706.1 Phaseolibacter flectens strain ATCC 12775 16S ribosomal RNA gene  partial sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149.615488195338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158.853711616972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR 024829.1 {Clostridium} straminisolvens strain CSK1 16S ribosomal RNA gene  partial sequence	0	0	0	0	10739.9703631198	45595.8079078103	96006.7102682974	0	0	0	33046.7966245058	0	0	495.656807226676	0	681.260786629122	0	0	61198.3160007807	58651.0263929619	754.821421831952	0	0	820.642680453464	0	0	0	0	2446.2587530196	0	0	51554.6747368703	0	0	151521.023057547	0	0	227.098962157743	87745.4529965498	0	48548.1254712024	0	341.868654063109	0	0	0	0	485.427467427817	1116.33618464201	0	115.806417991685	0	0	0	246.831303145865	1483.00250969655	264.047317279256	0	264.74637297469	0	10556.8751649512	0	0	153.083093503154	249.868818870093	0	0	0	0	0	0	0	502.626222010002	0	0	286.804141451803	0	0	381.373708096564	0	53023.8675910449	0	18619.0085377954	0	0	104.15798683443	0	0	0	124.848621046981	0	0	0	0	4177.61840937179	0	0	0	0	0	229.766212878396	414.880376158208	848.776347432452	0	513.940639856097	163.307966162589	53996.4476021314	0	36223.2622088258	1115.94688092847	465.401292264255	1321.22213047069	0	0	0	0	35289.5608888379	0	0	0	223.788743426206	19337.6050867734	0	2707.66268539968	20905.5922459258	0	26020.4911367702	0	0	85183.4105307991	4764.62740613684	7019.60961912957	0	0	4921.48002326518	0	0	26272.2871649545	0	0	237.524049309993	0	191.942263767059	0	0	0	0	0
NR 024750.1 Coprococcus catus strain VPI-C6-61 16S ribosomal RNA gene  partial sequence	241.173065792012	0	0	0	8156.93951629349	1814.75852369394	9974.72314475817	0	0	0	1967.07122764915	0	0	3345.68344878006	0	567.717322190935	1827.3055676595	0	10315.8892575348	5776.2374477917	0	0	0	0	0	0	0	0	1528.91172063725	0	4032.72266390137	6695.41230348965	0	0	6781.63146677001	0	0	3330.78477831356	13630.361630532	340.660370127492	3541.15738731123	0	341.868654063109	0	133.440085401655	0	0	776.683947884507	0	0	115.806417991685	99.677046369762	0	0	2221.48172831278	228.154232261008	1848.3312209548	0	0	0	4669.38709218994	0	0	0	0	0	0	0	0	0	0	0	628.282777512503	0	0	0	0	0	1144.12112428969	0	6028.55342120407	0	14331.7368350135	0	0	0	0	0	0	0	0	0	0	0	27676.7219620881	0	0	0	0	0	344.649319317594	4563.68413774029	565.850898288301	0	385.455479892072	163.307966162589	7815.27531083481	0	14277.7821845007	0	7136.15314805191	165.152766308836	0	0	0	0	11332.8264643016	0	3805.07851145329	0	2909.25366454067	70959.1779879058	0	1052.97993321099	2850.76257898988	0	4878.84208814441	0	19637.2108503911	19166.2673694298	16199.7331808653	3623.02431955075	0	0	21028.1419175876	4153.68639667705	0	70256.2285984178	0	590.841949778434	27077.7416213392	0	0	0	0	0	0	0
NR 024804.1 Herbaspirillum chlorophenolicum strain CPW301 16S ribosomal RNA gene  partial sequence	0	0	198.479645912312	314.603913672686	0	0	0	0	0	0	0	0	0	0	0	0	0	166.613905596561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	249.410767062814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139.542023080251	949.677637202039	0	0	0	0	0	0	0	0	0	0	0	153.661759734472	0	0	0	0	0	0	0	0	0	0	0	413.234524367062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121.568722798998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	387.834410220212	0	0	0	0	214.233686104803	0	0	0	433.745391455216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7084.66170740347	0	0	0	0	0	0	0	0	0	8058.37847517572
NR 024842.1 Streptococcus parasanguinis strain ATCC 15912 16S ribosomal RNA gene  partial sequence	241.173065792012	0	0	0	0	0	0	0	0	0	0	0	0	1239.14201806669	0	0	0	0	0	0	754.821421831952	0	0	0	0	0	0	0	203.854896084967	0	0	0	0	0	0	0	0	151.399308105162	0	0	0	0	0	125.448478309958	0	0	0	97.0854934855634	0	0	0	0	0	0	617.078257864662	0	396.070975918885	0	0	0	0	0	0	765.415467515768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3829.48354192414	0	0	0	0	0	0	1106.34766975522	0	0	385.455479892072	0	0	0	0	0	3878.34410220212	0	0	0	0	0	0	0	0	433.745391455216	447.577486852411	7374.51041444749	0	150.425704744427	0	0	0	0	3994.00898652022	0	16199.7331808653	0	0	0	0	1038.42159916926	0	17711.6542685087	0	0	27077.7416213392	122.412505661578	0	0	0	0	0	0
NR 025206.1 Hespellia porcina strain PC80 16S ribosomal RNA gene  partial sequence	13143.9320856647	13970.8864752805	0	7969.96581304138	1223.54092744402	9981.17188031668	5100.71069902406	28355.0253534799	20832.2875357663	0	6392.98148985975	0	34770.2498635839	4584.82546684676	3824.52193475816	0	4357.4209690342	9996.83433579366	7109.59935316586	8775.43766106816	4654.73210129704	15705.5214723926	4171.88151856487	117.234668636209	0	5995.73636525138	5791.15442526929	0	0	129.851579644466	576.103237700196	15265.5400519564	5702.57022986789	8978.78761426131	4262.73977911257	0	4195.51080344032	9462.45675657262	7667.07841717426	8516.5092531873	3998.08092115784	4396.99355565632	1595.38705229451	29354.9439245302	12943.6882839605	5752.15406185962	34526.9254329788	970.854934855634	4186.26069240752	29334.4870157963	43659.0195828653	8273.19484869024	17843.3779655694	68186.4441278241	24929.9616177324	3080.08213552361	528.094634558513	4953.27411418948	3176.95647569628	11898.1440845743	1827.15147085693	6914.77918805126	0	30769.7017941339	249.868818870093	145.872536577539	1644.63847855989	9528.66145892298	0	0	369.351234556502	0	4272.32288708502	0	0	0	18365.1547177657	0	9025.84442495201	2907.86047556736	16715.5344860658	0	857.454340556365	249.159088077738	150.925171300069	0	0	0	4011.76785236694	124.848621046981	0	40724.310959203	0	0	2959.14637330502	0	0	0	122.310693623944	5587.80056959516	5629.27221552071	10095.4224865164	282.925449144151	13482.8547352045	0	17963.8762778848	1420.95914742451	464.295663478503	5420.26916263451	0	4809.14668673063	6275.80511973576	7977.45040684997	0	1338.45771429664	214.233686104803	3012.52349051055	27769.2070348658	4566.09421374394	9976.14400346996	6937.45104621238	22287.4092525524	0	300.851409488853	3325.88967548819	0	10570.8245243129	10222.3358037312	2995.50673989017	3194.37789490497	952.925481227368	679.317059915765	0	4233.70025402201	11185.1818710572	3461.40533056421	68135.7804922964	19482.8196953595	0	18906.9423929099	237.524049309993	0	0	0	0	0	0	0
NR 025025.1 Papillibacter cinnamivorans strain CIN1 16S ribosomal RNA gene  partial sequence	241.173065792012	2253.36878633557	0	943.811741018058	0	0	0	127.72533943009	1129.46137242106	0	98.3535613824577	0	1142.08849916881	0	112.485939257593	0	702.809833715193	666.455622386244	0	0	0	2944.78527607362	610.51924661925	703.408011817255	1183.11692152977	111.032154912063	0	0	0	908.961057511265	576.103237700196	133.908246069793	1086.20385330817	997.643068251256	0	0	1398.50360114677	227.098962157743	0	170.330185063746	3198.46473692628	0	0	376.345434929874	0	1797.54814433113	0	0	0	422.078949867573	347.419253975055	498.38523184881	0	0	987.32521258346	0	0	2531.67343614129	0	2438.14427962589	0	0	0	1224.66474802523	749.60645661028	1312.85282919785	1046.58812271993	0	0	1071.77306991533	0	267.942070924266	0	550.97936582275	1108.94797801819	0	9355.83353546554	484.038819913357	127.124569365521	1321.75476162153	274.025155509276	2462.2744380738	0	747.477264233213	150.925171300069	937.421881509874	745.934656124124	417.025772192721	1094.11850519098	249.697242093961	721.854878295267	727.219838557196	1413.5163575254	836.270234753002	348.134867447649	864.782593655955	688.879193552091	670.668320981858	1345.41762986338	0	804.181745074387	138.293458719403	0	388.928501977053	0	489.923898487768	0	928.591326957006	0	0	387.834410220212	0	0	0	0	1071.16843052402	0	0	253.671900763552	1301.23617436565	0	983.268055259665	0	0	0	0	0	0	332.834082210018	0	0	0	0	0	0	346.140533056421	0	0	0	590.841949778434	712.572147929978	0	0	0	0	0	0	0
NR 024994.1 Lactobacillus mucosae strain S32 16S ribosomal RNA gene  complete sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3771.31557757188	0	576.103237700196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	246.831303145865	342.231348391513	0	0	0	0	0	0	0	459.249280509461	0	0	0	0	0	0	0	0	376.969666507502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8454.79014280063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50505.0505050505	0	0	0	0	0	0	6199.07899397804	0	0	32540.794755469	0	0	0	0	0	0	0
NR 024993.1 {Clostridium} fimetarium strain Z-2189 16S ribosomal RNA gene  partial sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	247.828403613338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150.925171300069	104.15798683443	0	0	0	0	0	0	0	0	0	0	0	0	122.310693623944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	253.671900763552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR 025127.1 Lachnobacterium bovis strain LRC 5382 16S ribosomal RNA gene  partial sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	305.78234412745	0	0	0	0	0	0	0	0	75.699654052581	0	0	0	0	0	0	0	0	0	97.0854934855634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	251.313111005001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	775.668820440425	0	0	0	0	0	0	0	0	433.745391455216	0	0	0	0	0	0	0	0	0	0	9529.25481227368	0	0	0	0	0	0	2951.94237808478	0	0	9263.43792308971	0	0	0	0	0	0	0
NR 025289.1 {Eubacterium} sulci strain ATCC 35585 16S ribosomal RNA gene  partial sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	247.828403613338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	310.26752817617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1187.62024654996	0	0	0	0	0	0	0
NR 025207.1 Hespellia stercorisuis strain PC18 16S ribosomal RNA gene  partial sequence	2532.31719081613	0	0	2411.96333815726	0	0	0	6641.71765036466	878.469956327493	0	0	0	253.797444259736	0	0	0	843.371800458232	0	0	0	0	0	203.50641553975	0	147.889615191221	0	0	0	0	0	0	0	0	1995.28613650251	0	0	0	2346.68927563001	0	2384.62259089244	0	0	0	10663.1206563464	133.440085401655	0	0	0	0	5698.06582321223	11117.4161272018	2591.60320561381	0	0	5677.11997235489	0	0	0	0	0	0	0	0	9644.23489069867	0	0	0	0	0	0	0	0	125.656555502501	0	0	0	346.51235316539	0	1779.7439711173	0	137.012577754638	0	0	0	0	0	0	0	0	0	0	363.609919278598	0	0	0	0	0	0	0	0	0	1797.81496335223	0	3629.99935178583	0	3102.8513570892	0	0	0	0	1163.50323066064	165.152766308836	132.957506780833	0	0	0	0	0	1775.70330534487	3903.70852309694	895.154973704823	163.878009209944	0	0	0	0	0	0	0	0	0	0	0	0	7605.92367231891	346.140533056421	15345.896507274	0	0	1181.68389955687	237.524049309993	0	0	195.03061980731	0	0	0	0
NR 025423.1 Haemophilus pittmaniae strain HK85 16S ribosomal RNA gene  partial sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	1363.05621987336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	374.116150594221	0	0	0	0	0	425.825462659365	0	0	0	0	0	0	0	970.854934855634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1936.10842207164	0	0	0	0	0	0	0	0	155.133764088085	0	0	0	0	0	0	0	2283.04710687197	0	2461.67617768826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	346.140533056421	0	0	0	0	0	0	0	0	0	0	0	0
NR 025390.1 Parasporobacterium paucivorans strain SYR1 16S ribosomal RNA gene  partial sequence	0	0	0	0	0	0	0	0	0	0	0	190.861549032332	0	123.914201806669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145.872536577539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1740.67433723825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2329.83857547013	0	0	226.439019971922	0	0	10290.3673213726	0	0	0	0	1181.68389955687	475.048098619985	0	0	0	0	0	0	0
NR 025511.1 Bacillus luciferensis strain LMG 18422 16S ribosomal RNA gene  partial sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111.032154912063	0	0	0	0	0	0	0	0	0	0	0	0	0	85.165092531873	0	0	0	0	0	0	0	97.0854934855634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR 025452.1 Bifidobacterium scardovii strain CCUG 13008 A 16S ribosomal RNA gene  partial sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85.165092531873	0	0	0	752.690869859749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123.216442002021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR 025521.1 Actinomyces cardiffensis strain CCUG 44997 16S ribosomal RNA gene  partial sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101.927448042483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155.133764088085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	237.524049309993	0	0	0	0	0	0	0
NR 027573.1 Intestinibacter bartlettii strain WAL 16138 16S ribosomal RNA gene  partial sequence	89716.3804746286	0	0	206694.771282955	815.693951629349	113.422407730871	113.349126644979	199762.43086866	0	341.603944386878	0	0	0	1982.6272289067	0	1248.97810882006	119196.547798097	0	418.211726656815	555.407446903048	125.803570305325	0	0	234.469337272418	0	0	0	0	2140.47640889215	0	576.103237700196	0	0	113980.720547706	0	0	0	144813.438202587	0	851.65092531873	10851.933928857	0	1139.56218021036	229319.818350603	0	0	0	485.427467427817	697.710115401253	260528.231805759	3705.80537573392	158386.826681552	0	0	231651.178002394	228.154232261008	660.118293198141	0	529.49274594938	0	7917.65637371338	153.661759734472	0	223042.067234095	0	0	0	94.3431827616136	0	0	0	0	3518.38355407002	137.744841455687	0	0	0	0	91656.8145125408	132.175476162153	137.012577754638	0	5879.68690667222	0	0	0	0	0	0	0	0	0	0	0	20191.8223119637	0	0	0	122.310693623944	0	0	122113.124049232	1131.7017965766	155312.115122837	0	97821.4717313911	0	0	132.201686893525	0	95407.2649141722	0	0	147.396969518307	191.20824489952	0	9611.38446972414	9256.40234495526	85487.4305573172	93255.2591628714	110104.061765693	3769.19421182871	0	7671.71094196576	0	186.469754605803	0	1277.79197546639	10317.8565485106	1064.79263163499	8576.32933104631	0	158.853711616972	2116.85012701101	15211.8473446378	33229.4911734164	9207.53790436437	14169.3234148069	0	114623.338257016	9025.91387377972	0	0	0	0	1720.57811424639	0	0
NR 026242.1 Bacteroides caccae strain ATCC 43185 16S ribosomal RNA gene  partial sequence	867137.75805518	196944.431925729	1389.35752138618	708383.145619665	152670.717946626	158451.103600027	372351.881028757	388923.658564623	188118.06636213	1821.88770339668	64028.1684599799	2672.06168645265	148979.099780465	277691.726248745	93025.8717660292	279089.835589064	1058712.73350857	237591.429380696	219979.368221485	164289.522793922	374139.818088037	267484.662576687	173896.232078716	22040.1177036073	12126.9484456801	180205.187422277	385690.884722935	16906.5501660732	596887.135736783	801963.355884224	321465.606636709	385789.656927074	276438.880666929	733641.771315268	146677.000581283	0	249632.892804699	732545.552266826	196788.346040806	329759.238283412	197390.966621736	361927.532049961	392921.039736533	405700.378854404	313450.760608487	371493.283161767	318817.174360973	280479.990679793	229546.627967012	322679.357173759	323563.131868768	505362.625094693	137179.889799298	222878.078567067	233625.828427561	124914.442162902	345769.961977186	230822.57372123	128931.483638674	269463.705784253	389995.330612908	210977.596115431	342.237204606513	297440.450676627	83955.9231403513	592534.243577962	292297.111416781	196233.820144156	403.502400839285	698260.155049837	96031.3209846904	88688.8254759321	303963.207760549	87467.9743243616	672022.474679021	702096.538274013	254340.067223397	648127.979863985	834954.171592744	250736.878279604	339380.155098238	882549.50930388	412190.550853167	85212.4081225863	114703.130188053	1009811.6823598	960316.276294197	58383.608106981	222713.900167765	24220.6324831142	1130713.48136171	196349.356410443	1019616.46589499	614658.622543456	97477.7628853418	138884.084541146	505292.888470459	55497.8035612488	479824.85108673	17123.90497134	275374.806134758	452772.783847324	411939.453953883	600375.964218578	225748.42605679	472286.638142209	507282.415630551	666264.277091652	218529.388434996	73652.4941412789	363323.275494295	265565.648224608	129367.65409775	177171.157361005	229067.477389625	618064.184412357	163393.53598531	286948.472693613	777504.375840288	965517.24137931	683450.822423632	60634.8634076793	2904.30320925505	175697.22314149	94075.165106666	932.348773029015	526101.805171573	172501.916687963	186719.92011982	280572.85843582	66704.7836859158	464426.429962411	476.561134850916	142887.383573243	205807.346427453	523018.345448252	348044.932784973	93576.5733852875	895211.658570437	278877.400295421	10213.5341203297	1224.12505661578	575.826791301177	1365.21433865117	7355.98363293642	13764.6249139711	6334.45945945946	447.687693065318
NR 026013.1 Clostridium chauvoei strain 2585 16S ribosomal RNA gene  complete sequence	1447.03839475207	0	3572.63362642161	2202.2273957088	271.89798387645	226.844815461743	113.349126644979	383.176018290269	0	2618.96357363273	196.707122764915	1145.16929419399	0	495.656807226676	1124.85939257593	0	702.809833715193	0	0	0	0	0	0	0	0	333.096464736188	0	4039.61818127413	917.34703238235	0	576.103237700196	0	0	1621.16998590829	0	403.754920763097	0	2195.28996752485	0	170.330185063746	0	0	0	1379.93326140954	533.760341606619	0	0	194.170986971127	139.542023080251	1477.2763245365	810.644925941796	0	999.229166071887	2035.41624262162	1234.15651572932	456.308464522017	792.141951837769	0	264.74637297469	0	0	921.970558406835	513.355806909769	1530.83093503154	0	0	0	2452.92275180195	1210.50720251785	0	1292.72932094776	0	0	0	0	0	0	0	381.373708096564	0	274.025155509276	0	489.973908889352	0	0	0	0	0	0	0	0	0	0	0	174.067433723825	0	0	0	0	0	0	414.880376158208	848.776347432452	1426.07117391586	0	816.539830812947	0	0	132.201686893525	0	465.401292264255	0	265.915013561666	736.984847591533	0	0	143.453499548121	0	0	0	0	0	2420.25267437921	1805.10845693312	0	559.409263817409	0	0	0	1597.18894745248	0	0	1588.53711616972	0	0	346.140533056421	0	590.388475616956	0	0	950.09619723997	0	767.769055068236	0	459.748977058526	0	0	447.687693065318
NR 025930.1 Ruminococcus bromii strain ATCC 27255 16S ribosomal RNA gene  partial sequence	5546.98051321628	0	0	209.735942448457	0	0	0	510.901357720358	250.99141609357	0	0	0	507.594888519473	12887.0769878936	674.915635545557	1135.43464438187	11666.6432396722	0	0	0	0	0	0	234.469337272418	887.337691147328	1998.57878841713	0	0	305.78234412745	0	1728.30971310059	0	0	374.116150594221	0	0	0	31718.1550480314	0	936.816017850603	0	0	341.868654063109	1379.93326140954	400.320256204964	0	0	485.427467427817	697.710115401253	844.157899735146	1042.25776192517	398.708185479048	0	0	8639.09561010527	912.616929044034	4224.7570764681	0	0	0	0	0	0	2296.2464025473	249.868818870093	145.872536577539	0	0	0	178.628844985888	0	669.855177310665	1884.84833253751	275.489682911375	0	0	0	726.058229870035	13475.2043527453	0	137.012577754638	351.7534911534	0	1245.79544038869	0	104.15798683443	0	139.008590730907	0	374.545863140942	0	0	157.057373058378	0	166756.601507424	0	114.813198925348	670.668320981858	0	540.754893831789	114.883106439198	9265.66173419997	848.776347432452	5185.71335969404	0	1469.7716954633	0	464.295663478503	0	0	0	1486.37489677952	0	0	0	0	0	0	2536.71900763552	1301.23617436565	895.154973704823	366267.350584225	484.050534875841	0	0	0	0	0	111499.417540356	0	3811.70192490947	0	0	0	9842.96004653036	10038.0754586362	5524.52274261862	199846.49899634	0	53766.6174298375	237.524049309993	0	0	0	0	0	0	0
